,reviewId,content,score,sentiment
46,d215df27-40d1-4937-9acb-17fe2f553155,I do love me some wish but when u need help it is really hard to get throw what ur problem is. but other then that I am so glad wish is here I don't make money. I'm on disability and I don't hardly get enough to pay my bills but i still love you some wish,5,negative
47,4c208237-6aea-4d2b-a052-4ca928416a8f,"overall satisfied with purchases from Wish. I've learned that not all sellers are forthcoming. 1 example, I order a metal rocking chair. I received a cheap plastic pool toy. Wish support was not available and my complain was falling on deaf ears. The result was spending $67.00 plus shipping for a cheap plastic pool toy. I could have got the toy from the Dollar tree for $1.00. Reviewing the online pictures, which included direction for assembly of the chair, 32 pictures from seller, on 1 page wa",3,negative
48,f4d908f9-2701-4303-90c0-46b88d20df2c,very smoothly navigation...👍,5,positive
49,fae2e3a2-f291-466b-81b8-a07d2353b5e1,"It's been a bit crazy for me it's the first time I've done this kinda thing , but I'm getting there . I'm not to fust on the shipping price as I'm on a disability pension . So it can be a bit hard sometimes , the prices can be a bit strange to it tells you one price like $7 then when you go to purchase it the price is $28 ,I don't understand that part yet .",4,positive
50,2f3e9a39-e111-4bea-90fa-995c4552b5c7,I tried I listened but what my learning disability it was hard for me to comprehend it but I got there I would always give it another shot thanks,1,positive
51,d1771961-e0d1-4035-b049-4a01fe9c039a,"excellent, just wish that I could have a delivery to my home address as I am Severely Visually Sight Impaired",5,positive
52,01d08d6f-143f-43db-82d0-ce501f6fc633,Sir Im from South African also im deaf person. Start time see it cheap money I want buy phone and cycles mountain. But im scare it's trust to me? Or FAKE? Please I want to know more thanks,2,positive
53,0bd8d8a0-90cf-4836-9e6f-26509d362045,The wish app has some good features and functionality however when it comes to being a comprehensive and inclusive overview of where you stand financially at the end of shopping and purchasing the app is seriously lacking in overview and insight.,3,negative
54,1368dd0b-68c4-4b82-b5da-274425e51121,"My first order was on JULY 06, 2021. I like that the backorders or orders that are not available any more were refunded immediately. But i was waiting for an order on jULY 13, and still nothing . the dates now are the earliest as July 21, 2021 . PERHAPS IT WAS a mistake. . does anyone know if this is normal. Im on disability and its very exciting that i CAN HAVE SOME NICE THINGS AT SUCH AN AWAESOME PRICE. iF I GET THEM. lol it will for sure be a 5star upon delivery.",4,negative
55,19fb85a9-9610-48f8-b75b-329c099060f0,First time using Wish app but very easy to navigate!! So I am writing this over a year later and I am not very happy!! I ordered a brand name perfume and it said it was on its way for over 8 months...I wouldn't care if I had eventually received it but I didn't. What seems suspicious is I ordered something like 7 items and I received all except the most valuable item..my perfume hmmm. I am on disability and have a very low fixed income and what some find cheap may be valuable to me.,3,negative
56,a9f1d89c-cebe-45ce-9a09-a4d374250d5b,I I had money taken out of my account at $207 I did not order I'm on disability I did not order that much I throw some shoes I checked in a few other things but I also and checked a lot of things I did not check anything about saying I wanted to order it and pay for $207 I want to refund I was expecting maybe $10 if I did order anyting,1,negative
57,0414d5dc-bc5b-475c-9bac-df7c8dfe60b2,"I like the option to split my payment, it helps people like me on disability",5,positive
58,aba0cbb9-c313-4a36-aa97-801d85181751,"Good commercials but clicking does not take you to the merchandice that lured you into the shop. Seach function was made by blind, dyslectic persons, or just scammers. Try yourself to seach for the goods you advertice. No match. Idiots. Oh know I know why you are called Wish... i wish I could find what I was looking for",1,positive
59,59386c45-84f8-4ed1-80d0-8b3029a2d5dd,"Do not ever buy an expensive item, you will not receive what you ordered, and will get the runaround from there customer service department. I asked for a refund as I did not receive the item I ordered. I ordered a mobility device but I was shipped a cheap knock off watch. Some kind of stupid too mistake the two items. I'm sure that Rolex will be interested in who is selling fake watches.",1,negative
60,31d124d2-4693-4a30-9232-fadf23bbfaba,"I do and I don't love surprises👀 For 1 I been ok with first order, navigation got easier for me, however MAKE IT MAKE SENSE💡🧾 How do you advertise for jewelry for men an woman at a cheap price then click to your size ring and the price changes. Or your not the first Get a order processed. And the worse yet is to buy a gift and they tell you it's for a man 🛑 it please it must be for the tinyest man on earth😠 Last not least the mystery BAG WAS NOT A BOX! ALSO all three baggies were horrible😠",2,negative
61,77ec8ac0-fae9-44ee-ba02-507a40694eba,"That is what I'm looking for. I have disability problems , and a biker.",5,positive
62,d61bae47-b318-4cdc-82c7-ade831c9c6b1,I placed an order on the 14th of May and it arrived way before I even expected it... in less than a month. I am very impressed with your service delivery. South Africa appreciates this gesture 😍,5,positive
63,825037b4-917d-49e6-8bd7-3ad44ba94836,This is going to revolutionize e-commerce and the accessibility of online shopping for all people.,5,positive
64,bb270cfa-241d-4daf-b1ab-130998775efd,Bought 2 masks. Still haven't received them since January. Got other things expect 11.00 masks I ordered for me and my husband. I m deaf. Please refund to my account,1,negative
65,b12c65e4-d8e4-4460-87cb-be2e242a4f8e,I am very upset and disappointed at them because of the fact that I ordered several things before my birthday never got them and never got my money back as well and ordered a pallet and now that hasn't gotten here as well either which they have not returning my money either I am completely disappointed and pissed off at wish I am disability and I've told them that just because they won't give me back my money I've ordered five or six things off of wish still haven't gotten any items off of wish,1,negative
66,229c9d18-dcd5-4117-9a8f-20b75aaadb6d,To start with I was told how good WISH was and the first thing I ordered was wrong and the time it took to get here but could of been Aust. Post but many things ordered in that waiting time were small compared to size ordered(xl is not for a 7year old). I complained to Support but fell on deaf ears.Wish is untrustworthy and nobody but themselves can correct that problem they caused. I'm very much screwed thanks WISH criminals...not happy and will tell anybody that will listen ugh!,1,negative
67,2ada5d09-b2ca-4c18-b8ff-d715328a69a5,Perfect design and colour contrast,5,positive
68,2f807730-72a0-45d7-9019-3df63ddc9209,"hi everyone out there! this app is the most secured, faster, efficient and accessible. give it a try and I'm sure you'll going to like.",5,positive
69,999ce649-3b71-49e1-a099-bd241681e98f,"this app is awesome and has cool products with great deals , IF YOU DO NOT CHECK OUT THIS APP YOU MUST BE BLIND OR AN IDIOT !!!!",5,positive
70,f8fadc81-220e-4b0a-87d1-da1e9943d2db,Love everything about wish and their app. But I went to buy one item but hit something else and ordered everything in my cart. $525. Worth of stuff. I searched for 3 days trying to cancel the order. But I ended up having to send messages to all the sellers. I don't know how to contact just wish to cancel the order. And I didn't see an option to do so either. I may have missed it. But that's the only fault. They need to have accessibility to there company customer service easier.,5,positive
71,f51ff3b5-5ff0-4203-8add-7699da05c1a3,I love it! Only problem is that the quality of products are not always the best but you get what you pay for. But the app offers you very easy navigation and many useful features.,4,positive
72,ce37f159-bcb3-4f4e-95be-c7e4755b8807,"I had ordered a couple of items at the same time, I have received 1 of them and nothing else. I can't get a return as the dates of when I was to receive them changed frequently and it went past the date to be received. I haven't received the rest of my order. They won't refund me or anything. This is the biggest scam I have ever seen. I know I'm not the only one that it has happened to. There needs to be a phone help line and a live chat for this problem. They are robbing people blind.",1,negative
73,dd833871-27a5-40c5-aedd-b27acb9e6c30,I'm Legally blind and Wish really helped me out.,5,positive
74,f07b382d-a1e4-4216-910b-a1c57805c359,I ordered so many items paid for them and never received them. I too am on disability and it's not right that I can't get ahold of anyoneto get my money back. Never again,1,negative
75,ce7f2b94-d041-479c-b648-c5706e5c6731,"great shopping from home, easy navigation",5,positive
76,24ef04b5-79c0-4ea6-9b37-543b67d93ad4,"This app is worse than Alibaba and EBay put together for buying computer parts. Don't pay the scalper prices on here. Be patient, look somewhere else. The layout and navigation is also brutal. Like a maze full of fun house mirrors. Stop now before you waste your time.",1,negative
77,560b721e-309e-4980-b37f-47e55d8f580d,I have ordered more then 40 items for over 6months from wish and havent receieved not even 1 and now you cannot even complain on customer support as customer care and order history platforms are not accessible from the wish app This is now wednesday April 28/2021 and wish has now deleted my purchase history so that i cannot track my items that they didnt deliver items that i have ordered How clever are these guys?????,1,negative
78,937bb5c1-3f60-48fb-ac5b-0e3c087df252,"Extremely Extremely Unhappy !!!! A bunch of orders were made in my name & a bunch of money was taken out of my account. When I brought this to Wish's attention (which was right away) instead of offering me a full refund & stopping the orders, they took my money & shipped the items anyway. Do NOT do Business with Wish they are NOT an Honest Company & will steal you blind before you know what hits you. There clothing sizes are a joke!!!! You can order 5X but the clothes can barely fit a toddler!!!",1,negative
79,a7d53474-1865-4aa2-ae9e-7e2e4e1ae610,I have purchased many items from Wish and never has there been a problem. I am very much handicap and cannot go to the mall so Wish has become my mall. I have found good quality looking even better then on the description. delivery is as promised.,5,positive
80,b046cf62-7354-4a74-bdbb-0552051984c9,Accessible and plenty of options.,5,positive
81,53634a4c-98f2-432a-b432-9b894ffe15b2,"I wish ""WISH"" is accessible to Nigerians",1,positive
82,eea493df-056a-48bb-9dc7-61b51c719b2f,"I have been a customer of Wish. I am immensely happy with the relationship . I am expecting delivery to my home address on or before May 4, 2021.(over 150 or so items for around 450.00 inclusive of shipping, from China or affiliates. ). IF Engineers should become knowledgeable of this account, formerly of LG Aristo all license and certificates I will identify if the engineers are so interested for any reason, then please conduct whatever you need if concerned of my granted access. I",5,negative
83,923e06ed-2337-4096-96df-bed146f3a754,"smart label TM Good Night Moon and Other Sleepytime Tales 329 IMDb 7.7. Kids 1999 27 min HBO HD. Clement Hurd's Good Night Moon is the highlight of this animated special that features a collection of bedtime stories and lullabies. Audio languages English Subtitles English, English CC How do I change languages? Choose Subtitle and audio options when watching the Video. Starring Tony Bennett, Natalie Cole, Billy Crystal Directors Not Specified Supporting Lauryn Hill, Patti",5,positive
84,7d85138b-b98a-450b-82b4-dde040331ddf,"DO NOT ORDER ANYTHING FROM WISH....SCAM, SCAM, SCAM !! I AM ON DISABILITY, IN August I ordered a dress for a November wedding ....it never came. SEPTEMBER AND OCTOBER came and went. I contacted wish, I waited ..... and waited..... when they finally answered they informed me it was too late, and was past the deadline to be returned or ask for refund.... they kept my $42 screwed me out of it!!! HERE IT IS APRIL , 8 MONTHS LATER AND STILL NO DRESS AND NO 42 DOLLARS!!! THEY ARE RIP OFF ARTISTS,",1,negative
85,7125ca89-8ef1-4a64-981f-e57291cf60b0,Don't accept Wish cash. It never applies it automatically. I have money that is not accessible.,2,negative
86,063ce43a-fa3d-4e39-bd0f-7b53ac45d01a,have gotten many good deals from wish. Best to know what you want than just blind surfing. Also make sure that you pay close attention on discriptions of items and stick only to seller ranks of 4+ and you should be ok.,5,positive
87,32695931-7d52-4e4f-83b7-dcde0d6078a8,Flawed program for smooth navigation,3,positive
88,2297afe4-4078-4ac1-a62d-69534207e541,Easy navigation of app with great deals,5,positive
89,51066956-d648-4483-a507-54f3322da85b,"One of, if not the very best shopping Apps I've EVER come across yea, exciting items, very precise and pocket friendly, App navigation process(es), absolutely exceptional, what more can I say. The Wish App is just brilliant, absolutely brilliant.",5,positive
90,8d60fd93-76bf-48d1-9ca8-354a7f6d56cd,Easy navigation,5,positive
91,307bbdbc-13e6-4dd6-8762-2ff2c9956a66,It's almost perfect. I wish I could find more of what I was looking for but I still found a lot of it. Great prices too. And the inclusive gimmicks are fun.,4,positive
92,b8ba621e-2308-41e0-b516-1835ee8cbaba,"Fun to shop. Great selection of clothes, novelty items, gadgets and more. Excellent prices on most items. A vast inventory easily accessible through a very intuitive app format. Loses some praise only when discussing the lengthy wait periods for some, to say the least, deliveries. But overall one of my favorite apps. Have found and am proud to own many Gems I don't believe I could've got my hands on anywhere else.",4,positive
93,348e415a-3572-4524-81a1-ad2ad6ad07c5,I love buying on wish im handicap and can't leave the house so this just right for me thank you wish.,5,positive
94,f5378fbf-2f9c-4f55-b025-1cdb35d61028,I got a message one month saying my 3 of my things have been delivered that weren't I made an inquiry and then I was told a few more days I got a second message saying that my articles were delivered but they weren't then I was told for a second time a few more days I've been getting the run around I have a disability that stops me from getting out to shop and I rely on internet shopping,1,negative
95,3768364e-402e-4406-b9da-f063175e629c,I wish there was even more discounts. I'm on disability and I'm very poor and very sickly But there's nothing wrong with the app I'm just poor,5,negative
96,8103b8a2-9916-4e47-8def-68c32be071e9,"Do not know the navigation seems to be very slow but I know the way to the menu but not sure where all the tools are, need fresh weed like night and day all night long no problem, my friend, hope your happy with this need feedwork it's non stop not going back and fourth but almost the family affair, no games my friend.",5,negative
97,bb0b9897-9f59-4be9-ba9c-1d49af398b1c,The extremely wide range of products/prices/shipping can get easily overwhelmingand frustrating. And unless I specifically know what I'm looking for and try my best not to get distracted by the constant pop up products I don't need-I can end up wasting hours and not buy anything.🙏😤 The app menu functionsare not easily accessible when trying to access your account info with page on top of page forcing you to keep hitting the BACK button to get to it or the force stop the app all together 🤦🙄,3,negative
98,c170c9f9-0d2b-4258-81aa-77f6bd049391,Easy navigation.,5,positive
99,918683c0-4149-4347-b8f5-344ee968ad04,Wishing is always fun! The way this site works is it makes many of my wishes come true for myself and others by offering great products at prices that are accessible.,5,positive
100,a3ccf118-3f0b-41d6-b411-3dadb2840579,Easy and accessible,5,positive
101,7726850d-47cf-43d2-89fd-be002ad0a3cd,Items arent always depicted properly. I thought i ordered a tablet as depicted in the image. Even discribed in the caption. All i got was a crappy pair of headphones. So be careful. Otherwise its ok. Have fun waiting for your items. Its not quick,3,negative
102,b0683b23-f7c4-4c28-8359-455facdf63b8,People be complaining about price increase and that s*** and they don't say anything about the Asian people being exploited and worked to death by these companies. Stop buying from Wish. Ya'll are supporting all that!! Are you people so blind???,1,positive
103,84a0ebd9-d13b-4d11-a80e-ef3f1cb04dbe,"Simple transactions ,easy navigation",5,positive
104,1b1cd23f-114b-48e4-912b-c4f3a164fd9c,Large variety of options and definitely worth checking for what you're looking for. Could be more openly categorized or have more diverse display options for navigation.,4,positive
105,b6bf2e9c-339d-4c1f-96d3-343324acb4b9,"Right now I want to see about the mobility chair however I can't because Wish won't let me beyond demanding that install their ""app"".",1,positive
106,2ec08071-ab2e-4fe8-a326-3985364731c1,Review on behalf of account holder App is normally quite good but with being a older disabled person with dyslexia they have missed dead line for refunds on a few items that have not arrived approximately 3 or more parcels have not been received Also shouldn't the refund policy be amended to over 30 days due to the covid pandemic,3,positive
107,380cb5c2-c3da-4e61-ab17-43920fc506d8,Very easily accessible.,5,positive
108,a9bbc34e-5655-43e5-8fe5-38964724d58d,"I ordered shopping trolleyand the little cart to pull behind my mobility scooter. which never came this been 5 months. I've ordered several things same time. I've had t complaints never answered any of my messages. I've just giving up simply because it's stress me out too much. . Lost a lot of money. They also send things that I never ordered. It's made me quite ill. I'm disabled, I've just given up the fight And lost most of my strengths because of stress.",1,positive
109,737fa882-de88-40f1-9f7b-fb81f175dd83,"Accessible and easy to use app. You get what you pay for with regards to products, however I have found a few gems!",5,positive
110,33ebd583-687a-49e0-9f42-0d25b36583f0,Love it. Between Covid and mobility issues I do most of my shopping on Wish.,5,positive
111,f6a98a13-6fa8-4dc5-be66-0f1b2a3ae533,"Love the app, lots of varied & interesting content & people. I have given a 3. 0.5 is for no ability to edit. The other 1.5 is for discrimination for age, disability, gender reassignment, marriage and civil partnership, pregnancy and maternity, race, religion or belief, sex, sexual orientation, mental health abuse, grooming & lots more. It gets reported & doesn't get taken down quick enough or you won't. It would be a happier place if you banned these accounts for life. No chances, you're out!",4,positive
112,370e4aac-88fc-4305-9f0a-b66eb25a0266,"When I purchase a some 4 pcs t-shirts the shipping was about $8.00 plus $1+ delivery fee. When I took up the offer of FREE 10 facial masks with motifs, only shipping fees to be paid, low and behold, the shipping fees that was billed to my card(without OTP) approval. Masks is yet to be delivered but was debitted $47.00 inclusive of delivery fee. I am stumped",1,negative
113,f8980dd2-ab52-41f8-8e19-b8da95da53e9,"What is going on, please?! I have paid for Order 5f9293d577b72d72eefe9f44 Which you say is on its way ..... BUT ..... Your Tracking and Support links are not accessible, NOT THERE ..... ""404"" !!!!! And in My Orders you say that I have ""No Orders yet"" !!!!! Please reply ..... this is a completely unacceptable situation. You are bombarding me with mails inviting me to shop further with you ..... WHY would I under these circumstances?!",1,negative
114,6f25cb66-0084-4a9b-b522-944a55059e29,Havent got my 69$ worth of stuff i ordered an dont have a phone number to call bout it im 70% blind,5,positive
115,7c3481b4-f5b7-4a79-9f39-eb476edcbc30,"Great app, easy to use and customer service bis easily accessible",5,positive
116,1fb88fa4-b8d2-4cf7-b84d-ddcf71ddddcd,"Great and fun buying experiences that's for sure.., granted not always going to get what ya get in the descriptive caption.. but that's the joy of it and if you find something you like multi orders welcome five star Guys 🌟🌟🌟🌟🌟",5,positive
117,29bc7cf8-0cc1-4103-91c5-84f18fed1ae0,I have made purchases of dozens of useful items through this app and have not been disappointed once with the products or service. My latest purchase was a lightweight tactical vest to be worn over my bullet resistant vest to make ancillary equipment more accessible and to increase carrying capacity. I am a retired Army combat veteran serving in a militia/paramilitary organization.,4,negative
118,7f815dfa-7644-4046-b38f-bb2a0949bba0,Easy navigation,5,positive
119,1dacdd8e-9214-48ab-811b-788b00e87c0a,"I love this app. Whatever I am looking for, I am sure to find. I enjoy having the accessibility of this app on my cellphone. This is a shopping app to definitely have on any device or access on the web. Keep up!",5,positive
120,f5b83844-05bb-44a5-8b7c-99e43c6cd20b,"Love it, easily accessible. Affordable prices 👌",5,positive
121,7d130bca-383e-4b1a-8360-9c570e4f2378,Easily accessible and very affordable.,4,positive
122,e16d4ca5-a059-4786-8dca-d919efe74e29,"Exceptional, easy navigation. Product description was spot on.",5,positive
123,01d96905-b681-483c-be3d-26cd54accdb6,"Not much to say. App speaks for itself. Wonderful navigation, and operational features. Plus great selection and amazing pricing.",5,positive
124,051dfe64-0087-4d64-a0c4-9d9eb883e121,"Bought 10 items 6 were complete junk, so will be uninstalling app. Be careful ! In my experience lots of their stuff is cheap and nasty JUNK ! In contrast I should add, their customer service seams very good!",2,negative
125,c4762c29-368a-437e-bc7f-a3d114c48832,"I'm disabled..ordered a $33 dollar comforter,they took out $187 off my disability card and never sent my package!!! There's no customer service to talk to...many people warned me their crooked and sell junk...beware!!!!",1,negative
